generated_id,style,source_id,crop,state,district,season,domain,generated_question,generated_answer,seed_question,seed_answer,style_call_number,followup_focus,answer_word_count,judge_grounded,judge_scope_overflow,judge_confidence,judge_issues,timestamp
si_v12_paraph_c9d787c1_49,paraphrase_preventive,6944e9a5ba7dbbec181ce04b,Mustard,West Bengal,PURULIA,Rabi,Varieties,Why is balanced fertilization recommended for MALI MS 102 mustard variety?,"Balanced fertilization is recommended to support the variety's high-branching growth habit, which enhances canopy development and increases pod formation. This practice, along with timely sowing and proper spacing, ensures optimal resource utilization and helps achieve the potential yield of 10–12 quintals per acre under recommended agronomic conditions.",Asking about MALI MS 102 mustard variety,"MALI MS 102, also known as the Shivani variety, is marketed by MALI seeds. MALI MS 102 is an improved mustard variety suitable for rabi season cultivation. This variety is characterized by a high-branching growth habit, which helps in better canopy development and increased pod formation. The plants produce attractive, black, and bold grains, making the variety desirable both for yield and market quality. MALI MS 102 has a crop duration of about 105–110 days, which allows timely harvesting and fits well into different crop rotations. Under recommended agronomic practices such as timely sowing, balanced fertilization, proper spacing, and adequate irrigation, this variety has the potential to yield around 10–12 quintals per acre. Since it is a private variety, before selecting it, consult with KVK or the agriculture office.",3,,47,True,False,high,,2026-04-15T11:12:55.051779+00:00
si_v12_paraph_a701c4e4_51,paraphrase_preventive,6944e9a5ba7dbbec181ce04b,Mustard,West Bengal,PURULIA,Rabi,Varieties,Should ensure proper spacing between plants to prevent overcrowding and promote healthy growth?,Should ensure proper spacing between plants to prevent overcrowding and promote healthy growth. This helps in reducing competition for nutrients and sunlight. Following timely sowing and balanced fertilization also supports strong plant development. Proper spacing aids in better canopy formation and increases pod production.,Asking about MALI MS 102 mustard variety,"MALI MS 102, also known as the Shivani variety, is marketed by MALI seeds. MALI MS 102 is an improved mustard variety suitable for rabi season cultivation. This variety is characterized by a high-branching growth habit, which helps in better canopy development and increased pod formation. The plants produce attractive, black, and bold grains, making the variety desirable both for yield and market quality. MALI MS 102 has a crop duration of about 105–110 days, which allows timely harvesting and fits well into different crop rotations. Under recommended agronomic practices such as timely sowing, balanced fertilization, proper spacing, and adequate irrigation, this variety has the potential to yield around 10–12 quintals per acre. Since it is a private variety, before selecting it, consult with KVK or the agriculture office.",5,,44,True,False,high,,2026-04-15T11:13:46.719745+00:00
si_v12_paraph_4b96a2df_52,paraphrase_preventive,6944e9a5ba7dbbec181ce04b,Mustard,West Bengal,PURULIA,Rabi,Varieties,What is the recommended approach to prevent yield loss in MALI MS 102 mustard?,"To prevent yield loss in MALI MS 102 mustard, ensure timely sowing during the rabi season, apply balanced fertilization, maintain proper plant spacing, and provide adequate irrigation. These practices support optimal growth, enhance canopy development, and promote better pod formation, leading to higher productivity.",Asking about MALI MS 102 mustard variety,"MALI MS 102, also known as the Shivani variety, is marketed by MALI seeds. MALI MS 102 is an improved mustard variety suitable for rabi season cultivation. This variety is characterized by a high-branching growth habit, which helps in better canopy development and increased pod formation. The plants produce attractive, black, and bold grains, making the variety desirable both for yield and market quality. MALI MS 102 has a crop duration of about 105–110 days, which allows timely harvesting and fits well into different crop rotations. Under recommended agronomic practices such as timely sowing, balanced fertilization, proper spacing, and adequate irrigation, this variety has the potential to yield around 10–12 quintals per acre. Since it is a private variety, before selecting it, consult with KVK or the agriculture office.",6,,44,True,False,high,,2026-04-15T11:13:53.243231+00:00
si_v12_paraph_662d1bde_53,paraphrase_cause,6944e9a5ba7dbbec181ce04b,Mustard,West Bengal,PURULIA,Rabi,Varieties,Which factors contribute to the high yield potential of MALI MS 102 mustard variety?,"The high yield potential of MALI MS 102 is due to its high-branching growth habit, which promotes better canopy development and increased pod formation. This structure allows for optimal light interception and resource utilization, enhancing grain production. Proper agronomic practices like timely sowing and balanced fertilization further support this yield potential.",Asking about MALI MS 102 mustard variety,"MALI MS 102, also known as the Shivani variety, is marketed by MALI seeds. MALI MS 102 is an improved mustard variety suitable for rabi season cultivation. This variety is characterized by a high-branching growth habit, which helps in better canopy development and increased pod formation. The plants produce attractive, black, and bold grains, making the variety desirable both for yield and market quality. MALI MS 102 has a crop duration of about 105–110 days, which allows timely harvesting and fits well into different crop rotations. Under recommended agronomic practices such as timely sowing, balanced fertilization, proper spacing, and adequate irrigation, this variety has the potential to yield around 10–12 quintals per acre. Since it is a private variety, before selecting it, consult with KVK or the agriculture office.",1,,51,True,False,high,,2026-04-15T11:13:57.841093+00:00
si_v12_paraph_12b30e75_56,paraphrase_cause,6944e9a5ba7dbbec181ce04b,Mustard,West Bengal,PURULIA,Rabi,Varieties,Can the high-branching growth habit of MALI MS 102 mustard variety improve yield?,"The high-branching growth habit of MALI MS 102 mustard variety contributes to better canopy development, which enhances photosynthetic efficiency and increases pod formation. This structural characteristic directly supports higher grain production, enabling the variety to achieve yields of 10–12 quintals per acre under optimal agronomic conditions. The dense canopy also reduces weed competition, further supporting yield potential.",Asking about MALI MS 102 mustard variety,"MALI MS 102, also known as the Shivani variety, is marketed by MALI seeds. MALI MS 102 is an improved mustard variety suitable for rabi season cultivation. This variety is characterized by a high-branching growth habit, which helps in better canopy development and increased pod formation. The plants produce attractive, black, and bold grains, making the variety desirable both for yield and market quality. MALI MS 102 has a crop duration of about 105–110 days, which allows timely harvesting and fits well into different crop rotations. Under recommended agronomic practices such as timely sowing, balanced fertilization, proper spacing, and adequate irrigation, this variety has the potential to yield around 10–12 quintals per acre. Since it is a private variety, before selecting it, consult with KVK or the agriculture office.",4,,57,True,False,high,,2026-04-15T11:14:25.841636+00:00
si_v12_paraph_f0493f0e_57,paraphrase_cause,6944e9a5ba7dbbec181ce04b,Mustard,West Bengal,PURULIA,Rabi,Varieties,Should high-branching growth in MALI MS 102 mustard variety lead to better yield?,High-branching growth in MALI MS 102 helps form a better canopy. This allows more pods to develop. Proper care like timely sowing and fertilization is needed. The variety takes 105–110 days to mature. Balanced practices ensure 10–12 quintals per acre. Black grains improve market value. It fits into crop rotations. Private variety requires careful selection.,Asking about MALI MS 102 mustard variety,"MALI MS 102, also known as the Shivani variety, is marketed by MALI seeds. MALI MS 102 is an improved mustard variety suitable for rabi season cultivation. This variety is characterized by a high-branching growth habit, which helps in better canopy development and increased pod formation. The plants produce attractive, black, and bold grains, making the variety desirable both for yield and market quality. MALI MS 102 has a crop duration of about 105–110 days, which allows timely harvesting and fits well into different crop rotations. Under recommended agronomic practices such as timely sowing, balanced fertilization, proper spacing, and adequate irrigation, this variety has the potential to yield around 10–12 quintals per acre. Since it is a private variety, before selecting it, consult with KVK or the agriculture office.",5,,55,True,False,high,,2026-04-15T11:14:29.382162+00:00
si_v12_paraph_04c967af_58,paraphrase_cause,6944e9a5ba7dbbec181ce04b,Mustard,West Bengal,PURULIA,Rabi,Varieties,What is the reason behind the high yield potential of MALI MS 102 mustard variety?,"The high yield potential of MALI MS 102 mustard variety is attributed to its high-branching growth habit, which facilitates better canopy development and increased pod formation. This structural characteristic enhances light interception and resource utilization, directly contributing to higher grain production. Additionally, the variety's 105–110 day crop duration ensures optimal resource allocation before harvest, further supporting its yield capacity under recommended agronomic practices.",Asking about MALI MS 102 mustard variety,"MALI MS 102, also known as the Shivani variety, is marketed by MALI seeds. MALI MS 102 is an improved mustard variety suitable for rabi season cultivation. This variety is characterized by a high-branching growth habit, which helps in better canopy development and increased pod formation. The plants produce attractive, black, and bold grains, making the variety desirable both for yield and market quality. MALI MS 102 has a crop duration of about 105–110 days, which allows timely harvesting and fits well into different crop rotations. Under recommended agronomic practices such as timely sowing, balanced fertilization, proper spacing, and adequate irrigation, this variety has the potential to yield around 10–12 quintals per acre. Since it is a private variety, before selecting it, consult with KVK or the agriculture office.",6,,63,True,False,high,,2026-04-15T11:14:33.026839+00:00
si_v12_paraph_0b8091b8_60,paraphrase_cause,6944e9a5ba7dbbec181ce04b,Mustard,West Bengal,PURULIA,Rabi,Varieties,Does the high-branching growth habit of MALI MS 102 mustard variety cause increased pod formation?,"The high-branching growth habit of MALI MS 102 enhances canopy development, which directly contributes to increased pod formation. This structural characteristic allows better light interception and efficient resource allocation, leading to higher reproductive potential. The variety's architecture supports dense flowering and subsequent pod setting, aligning with its 105–110 day crop duration for optimal yield. Proper agronomic practices further ensure this genetic trait translates to 10–12 quintals per acre productivity.",Asking about MALI MS 102 mustard variety,"MALI MS 102, also known as the Shivani variety, is marketed by MALI seeds. MALI MS 102 is an improved mustard variety suitable for rabi season cultivation. This variety is characterized by a high-branching growth habit, which helps in better canopy development and increased pod formation. The plants produce attractive, black, and bold grains, making the variety desirable both for yield and market quality. MALI MS 102 has a crop duration of about 105–110 days, which allows timely harvesting and fits well into different crop rotations. Under recommended agronomic practices such as timely sowing, balanced fertilization, proper spacing, and adequate irrigation, this variety has the potential to yield around 10–12 quintals per acre. Since it is a private variety, before selecting it, consult with KVK or the agriculture office.",8,,69,True,False,high,,2026-04-15T11:14:39.736790+00:00
si_v12_paraph_cf7cada3_61,paraphrase_quantity_focused,6944e9a5ba7dbbec181ce04b,Mustard,West Bengal,PURULIA,Rabi,Varieties,Which quantity specifies the crop duration for MALI MS 102?,"The crop duration for MALI MS 102 is 105–110 days. This refers to the period from sowing to harvesting, allowing timely harvesting and fitting into crop rotations. The duration is mentioned as part of the variety's characteristics.",Asking about MALI MS 102 mustard variety,"MALI MS 102, also known as the Shivani variety, is marketed by MALI seeds. MALI MS 102 is an improved mustard variety suitable for rabi season cultivation. This variety is characterized by a high-branching growth habit, which helps in better canopy development and increased pod formation. The plants produce attractive, black, and bold grains, making the variety desirable both for yield and market quality. MALI MS 102 has a crop duration of about 105–110 days, which allows timely harvesting and fits well into different crop rotations. Under recommended agronomic practices such as timely sowing, balanced fertilization, proper spacing, and adequate irrigation, this variety has the potential to yield around 10–12 quintals per acre. Since it is a private variety, before selecting it, consult with KVK or the agriculture office.",1,,37,True,False,high,,2026-04-15T11:14:42.720998+00:00
si_v12_paraph_7d6abe71_62,paraphrase_quantity_focused,6944e9a5ba7dbbec181ce04b,Mustard,West Bengal,PURULIA,Rabi,Varieties,When does the MALI MS 102 mustard variety require harvesting after sowing?,"The MALI MS 102 mustard variety has a crop duration of 105–110 days. This period allows for timely harvesting, ensuring optimal yield and quality. The duration applies to the entire growth cycle from sowing to maturity.",Asking about MALI MS 102 mustard variety,"MALI MS 102, also known as the Shivani variety, is marketed by MALI seeds. MALI MS 102 is an improved mustard variety suitable for rabi season cultivation. This variety is characterized by a high-branching growth habit, which helps in better canopy development and increased pod formation. The plants produce attractive, black, and bold grains, making the variety desirable both for yield and market quality. MALI MS 102 has a crop duration of about 105–110 days, which allows timely harvesting and fits well into different crop rotations. Under recommended agronomic practices such as timely sowing, balanced fertilization, proper spacing, and adequate irrigation, this variety has the potential to yield around 10–12 quintals per acre. Since it is a private variety, before selecting it, consult with KVK or the agriculture office.",2,,36,True,False,high,,2026-04-15T11:14:45.217987+00:00
si_v12_paraph_eee2ef99_63,paraphrase_quantity_focused,6944e9a5ba7dbbec181ce04b,Mustard,West Bengal,PURULIA,Rabi,Varieties,Why is the crop duration of MALI MS 102 important for rabi season cultivation?,"The crop duration of MALI MS 102 is 105–110 days, which allows timely harvesting and fits well into different crop rotations. This duration is suitable for rabi season cultivation, ensuring compatibility with local agricultural schedules.",Asking about MALI MS 102 mustard variety,"MALI MS 102, also known as the Shivani variety, is marketed by MALI seeds. MALI MS 102 is an improved mustard variety suitable for rabi season cultivation. This variety is characterized by a high-branching growth habit, which helps in better canopy development and increased pod formation. The plants produce attractive, black, and bold grains, making the variety desirable both for yield and market quality. MALI MS 102 has a crop duration of about 105–110 days, which allows timely harvesting and fits well into different crop rotations. Under recommended agronomic practices such as timely sowing, balanced fertilization, proper spacing, and adequate irrigation, this variety has the potential to yield around 10–12 quintals per acre. Since it is a private variety, before selecting it, consult with KVK or the agriculture office.",3,,35,True,False,high,,2026-04-15T11:14:48.982279+00:00
si_v12_paraph_5a813927_64,paraphrase_quantity_focused,6944e9a5ba7dbbec181ce04b,Mustard,West Bengal,PURULIA,Rabi,Varieties,Can MALI MS 102 mustard variety yield 10–12 quintals per acre under recommended practices?,"MALI MS 102 can yield 10–12 quintals per acre under recommended agronomic practices. These include timely sowing, balanced fertilization, proper spacing, and adequate irrigation.",Asking about MALI MS 102 mustard variety,"MALI MS 102, also known as the Shivani variety, is marketed by MALI seeds. MALI MS 102 is an improved mustard variety suitable for rabi season cultivation. This variety is characterized by a high-branching growth habit, which helps in better canopy development and increased pod formation. The plants produce attractive, black, and bold grains, making the variety desirable both for yield and market quality. MALI MS 102 has a crop duration of about 105–110 days, which allows timely harvesting and fits well into different crop rotations. Under recommended agronomic practices such as timely sowing, balanced fertilization, proper spacing, and adequate irrigation, this variety has the potential to yield around 10–12 quintals per acre. Since it is a private variety, before selecting it, consult with KVK or the agriculture office.",4,,24,True,False,high,,2026-04-15T11:14:52.733091+00:00
si_v12_paraph_2b25ebce_65,paraphrase_quantity_focused,6944e9a5ba7dbbec181ce04b,Mustard,West Bengal,PURULIA,Rabi,Varieties,Should the crop duration for MALI MS 102 mustard be considered when planning harvest timing?,MALI MS 102 has a crop duration of 105–110 days. This applies to the Shivani variety. It fits well into rabi season crop rotations for timely harvesting.,Asking about MALI MS 102 mustard variety,"MALI MS 102, also known as the Shivani variety, is marketed by MALI seeds. MALI MS 102 is an improved mustard variety suitable for rabi season cultivation. This variety is characterized by a high-branching growth habit, which helps in better canopy development and increased pod formation. The plants produce attractive, black, and bold grains, making the variety desirable both for yield and market quality. MALI MS 102 has a crop duration of about 105–110 days, which allows timely harvesting and fits well into different crop rotations. Under recommended agronomic practices such as timely sowing, balanced fertilization, proper spacing, and adequate irrigation, this variety has the potential to yield around 10–12 quintals per acre. Since it is a private variety, before selecting it, consult with KVK or the agriculture office.",5,,27,True,False,high,,2026-04-15T11:14:54.951664+00:00
si_v12_paraph_cd930683_69,paraphrase_timing_focused,6944e9a5ba7dbbec181ce04b,Mustard,West Bengal,PURULIA,Rabi,Varieties,Can MALI MS 102 mustard variety be harvested within 105-110 days of sowing?,"The optimal time to harvest MALI MS 102 mustard variety is after a crop duration of 105–110 days, which allows timely harvesting and fits well into different crop rotations.",Asking about MALI MS 102 mustard variety,"MALI MS 102, also known as the Shivani variety, is marketed by MALI seeds. MALI MS 102 is an improved mustard variety suitable for rabi season cultivation. This variety is characterized by a high-branching growth habit, which helps in better canopy development and increased pod formation. The plants produce attractive, black, and bold grains, making the variety desirable both for yield and market quality. MALI MS 102 has a crop duration of about 105–110 days, which allows timely harvesting and fits well into different crop rotations. Under recommended agronomic practices such as timely sowing, balanced fertilization, proper spacing, and adequate irrigation, this variety has the potential to yield around 10–12 quintals per acre. Since it is a private variety, before selecting it, consult with KVK or the agriculture office.",4,,29,True,False,high,,2026-04-15T11:16:06.074608+00:00
si_v12_paraph_1d5ff0d6_70,paraphrase_timing_focused,6944e9a5ba7dbbec181ce04b,Mustard,West Bengal,PURULIA,Rabi,Varieties,"Should MALI MS 102 mustard be sown in a specific season, and when is harvesting recommended?","MALI MS 102 is suitable for rabi season cultivation. It has a crop duration of 105–110 days, allowing timely harvesting.",Asking about MALI MS 102 mustard variety,"MALI MS 102, also known as the Shivani variety, is marketed by MALI seeds. MALI MS 102 is an improved mustard variety suitable for rabi season cultivation. This variety is characterized by a high-branching growth habit, which helps in better canopy development and increased pod formation. The plants produce attractive, black, and bold grains, making the variety desirable both for yield and market quality. MALI MS 102 has a crop duration of about 105–110 days, which allows timely harvesting and fits well into different crop rotations. Under recommended agronomic practices such as timely sowing, balanced fertilization, proper spacing, and adequate irrigation, this variety has the potential to yield around 10–12 quintals per acre. Since it is a private variety, before selecting it, consult with KVK or the agriculture office.",5,,20,True,False,high,,2026-04-15T11:16:11.027235+00:00
si_v12_paraph_94226b2a_71,paraphrase_timing_focused,6944e9a5ba7dbbec181ce04b,Mustard,West Bengal,PURULIA,Rabi,Varieties,What is the optimal harvesting window for MALI MS 102 mustard variety?,"The optimal harvesting window for MALI MS 102 mustard variety is after 105–110 days from sowing, as this is the crop duration specified for timely harvesting.",Asking about MALI MS 102 mustard variety,"MALI MS 102, also known as the Shivani variety, is marketed by MALI seeds. MALI MS 102 is an improved mustard variety suitable for rabi season cultivation. This variety is characterized by a high-branching growth habit, which helps in better canopy development and increased pod formation. The plants produce attractive, black, and bold grains, making the variety desirable both for yield and market quality. MALI MS 102 has a crop duration of about 105–110 days, which allows timely harvesting and fits well into different crop rotations. Under recommended agronomic practices such as timely sowing, balanced fertilization, proper spacing, and adequate irrigation, this variety has the potential to yield around 10–12 quintals per acre. Since it is a private variety, before selecting it, consult with KVK or the agriculture office.",6,,26,True,False,high,,2026-04-15T11:16:13.621468+00:00
si_v12_paraph_ba0b384d_73,paraphrase_timing_focused,6944e9a5ba7dbbec181ce04b,Mustard,West Bengal,PURULIA,Rabi,Varieties,"Does MALI MS 102 require specific timing for harvesting, and if so, when?","MALI MS 102 has a crop duration of about 105–110 days, which allows timely harvesting. It is suitable for rabi season cultivation, aligning with the typical harvesting window for this period.",Asking about MALI MS 102 mustard variety,"MALI MS 102, also known as the Shivani variety, is marketed by MALI seeds. MALI MS 102 is an improved mustard variety suitable for rabi season cultivation. This variety is characterized by a high-branching growth habit, which helps in better canopy development and increased pod formation. The plants produce attractive, black, and bold grains, making the variety desirable both for yield and market quality. MALI MS 102 has a crop duration of about 105–110 days, which allows timely harvesting and fits well into different crop rotations. Under recommended agronomic practices such as timely sowing, balanced fertilization, proper spacing, and adequate irrigation, this variety has the potential to yield around 10–12 quintals per acre. Since it is a private variety, before selecting it, consult with KVK or the agriculture office.",8,,31,True,False,high,,2026-04-15T11:16:23.401324+00:00
si_v12_paraph_1a35270c_78,paraphrase_timing_focused,6944e9a5ba7dbbec181ce04b,Mustard,West Bengal,PURULIA,Rabi,Varieties,Why is MALI MS 102 cultivated during the rabi season?,"MALI MS 102 is marketed as a variety suitable for rabi season cultivation, which aligns with its growth cycle and agronomic requirements.",Asking about MALI MS 102 mustard variety,"MALI MS 102, also known as the Shivani variety, is marketed by MALI seeds. MALI MS 102 is an improved mustard variety suitable for rabi season cultivation. This variety is characterized by a high-branching growth habit, which helps in better canopy development and increased pod formation. The plants produce attractive, black, and bold grains, making the variety desirable both for yield and market quality. MALI MS 102 has a crop duration of about 105–110 days, which allows timely harvesting and fits well into different crop rotations. Under recommended agronomic practices such as timely sowing, balanced fertilization, proper spacing, and adequate irrigation, this variety has the potential to yield around 10–12 quintals per acre. Since it is a private variety, before selecting it, consult with KVK or the agriculture office.",13,,22,True,False,high,,2026-04-15T11:18:29.358506+00:00
si_v12_paraph_dd07e867_1,paraphrase_formal,693c02da1f1d4023652f6dfe,Wheat,Karnataka,GULBARGA,Rabi,Plant Protection,Which effective management strategies are recommended for controlling loose smut in wheat crops?,"Loose smut of wheat, caused by Ustilago tritici, requires targeted management due to its seed-borne nature. The following strategies are recommended:

1. Seed treatment with systemic fungicides to eradicate internal fungal infections. Appropriate options include:
   - Carboxin 75 WP at 2.5 gm/kg seed
   - Carbendazim 50 WP at 2.5 gm/kg seed
   - Tebuconazole 2 DS at 1.25 gm/kg seed
   - A combination of Carboxin 75 WP (1.25 gm/kg seed) and Trichoderma viride (4 gm/kg seed)

2. Integrated management approach: Combining reduced chemical doses with bioagent application enhances eco-friendliness without compromising efficacy. Trichoderma viride application should precede fungicide treatment by 72 and 24 hours, respectively, before sowing. This method also improves crop vigour. Seed treatment must be completed one to two days prior to sowing.",Asked about smut Disease management in wheat,"The primary type of smut disease affecting wheat crops is loose smut. Loose smut, caused by the fungus Ustilago tritici, is a particularly deceptive disease because it is internally seed-borne. In loose smut, the earheads are completely replaced by black powdery spores that are easily blown away by wind, leaving only the bare rachis. Seed treatment is the most effective and common method. Systemic fungicides are necessary because they penetrate the seed to kill the dormant fungus inside. Treat seeds before sowing with Carboxin 75 WP @ 2.5 gm/kg seed or Carbendazim 50 WP @ 2.5 gm/kg seed, or Tebuconazole 2 DS@ 1.25 gm/kg seed, or a combination of a reduced dosage of Carboxin 75 WP @ 1.25 gm/kg seed and a bioagent fungus Trichoderma viride @ 4 gm/kg seed is recommended. Integrated management of loose smut, involving a reduced dose of chemical fungicide combined with a bioagent fungus, is more eco-friendly and equally effective as chemical control alone and should therefore be preferred. The use of bioagents also helps improve the initial vigour of the crop. Seed treatment with fungicide should be done one or two days before sowing. In integrated management, treat the seed with Trichoderma viride 72 hours before sowing, followed by fungicide treatment 24 hours before sowing.",1,,124,True,False,high,,2026-04-15T11:18:33.641551+00:00
si_v12_paraph_3a44d38f_2,paraphrase_formal,693c02da1f1d4023652f6dfe,Wheat,Karnataka,GULBARGA,Rabi,Plant Protection,"When addressing the management of smut disease in wheat, what are the recommended practices?","1. Loose smut, caused by Ustilago tritici, is a seed-borne fungal disease that replaces earheads with black spores. 2. Seed treatment is critical, with systemic fungicides penetrating seeds to eliminate dormant pathogens. Recommended treatments include Carboxin 75 WP at 2.5 gm/kg seed, Carbendazim 50 WP at 2.5 gm/kg seed, or Tebuconazole 2 DS at 1.25 gm/kg seed. 3. Integrated management combines reduced chemical dosages with bioagents: Carboxin 75 WP at 1.25 gm/kg seed combined with Trichoderma viride at 4 gm/kg seed. 4. For integrated approaches, treat seeds with Trichoderma viride 72 hours before sowing, followed by fungicide application 24 hours prior. 5. This method enhances eco-friendliness and crop vigour while maintaining efficacy comparable to chemical control alone.",Asked about smut Disease management in wheat,"The primary type of smut disease affecting wheat crops is loose smut. Loose smut, caused by the fungus Ustilago tritici, is a particularly deceptive disease because it is internally seed-borne. In loose smut, the earheads are completely replaced by black powdery spores that are easily blown away by wind, leaving only the bare rachis. Seed treatment is the most effective and common method. Systemic fungicides are necessary because they penetrate the seed to kill the dormant fungus inside. Treat seeds before sowing with Carboxin 75 WP @ 2.5 gm/kg seed or Carbendazim 50 WP @ 2.5 gm/kg seed, or Tebuconazole 2 DS@ 1.25 gm/kg seed, or a combination of a reduced dosage of Carboxin 75 WP @ 1.25 gm/kg seed and a bioagent fungus Trichoderma viride @ 4 gm/kg seed is recommended. Integrated management of loose smut, involving a reduced dose of chemical fungicide combined with a bioagent fungus, is more eco-friendly and equally effective as chemical control alone and should therefore be preferred. The use of bioagents also helps improve the initial vigour of the crop. Seed treatment with fungicide should be done one or two days before sowing. In integrated management, treat the seed with Trichoderma viride 72 hours before sowing, followed by fungicide treatment 24 hours before sowing.",2,,117,True,False,high,,2026-04-15T11:18:38.524391+00:00
si_v12_paraph_609932c2_3,paraphrase_formal,693c02da1f1d4023652f6dfe,Wheat,Karnataka,GULBARGA,Rabi,Plant Protection,Why is integrated management of loose smut in wheat recommended over chemical control alone?,"Integrated management of loose smut in wheat is preferred due to its eco-friendly nature and comparable efficacy to chemical control. This approach combines reduced chemical fungicide doses with bioagent applications. For instance, a reduced dosage of Carboxin 75 WP (1.25 gm/kg seed) paired with Trichoderma viride (4 gm/kg seed) achieves effective disease suppression. Additionally, treating seeds with Trichoderma viride 72 hours prior to sowing, followed by fungicide application 24 hours before sowing, enhances crop vigour. Such methods maintain control over Ustilago tritici while minimizing chemical dependency, ensuring sustainable disease management.",Asked about smut Disease management in wheat,"The primary type of smut disease affecting wheat crops is loose smut. Loose smut, caused by the fungus Ustilago tritici, is a particularly deceptive disease because it is internally seed-borne. In loose smut, the earheads are completely replaced by black powdery spores that are easily blown away by wind, leaving only the bare rachis. Seed treatment is the most effective and common method. Systemic fungicides are necessary because they penetrate the seed to kill the dormant fungus inside. Treat seeds before sowing with Carboxin 75 WP @ 2.5 gm/kg seed or Carbendazim 50 WP @ 2.5 gm/kg seed, or Tebuconazole 2 DS@ 1.25 gm/kg seed, or a combination of a reduced dosage of Carboxin 75 WP @ 1.25 gm/kg seed and a bioagent fungus Trichoderma viride @ 4 gm/kg seed is recommended. Integrated management of loose smut, involving a reduced dose of chemical fungicide combined with a bioagent fungus, is more eco-friendly and equally effective as chemical control alone and should therefore be preferred. The use of bioagents also helps improve the initial vigour of the crop. Seed treatment with fungicide should be done one or two days before sowing. In integrated management, treat the seed with Trichoderma viride 72 hours before sowing, followed by fungicide treatment 24 hours before sowing.",3,,90,True,False,high,,2026-04-15T11:18:42.181975+00:00
si_v12_paraph_eb1545c3_4,paraphrase_formal,693c02da1f1d4023652f6dfe,Wheat,Karnataka,GULBARGA,Rabi,Plant Protection,Can you outline the recommended strategies for managing loose smut in wheat crops?,"Loose smut, caused by Ustilago tritici, is a seed-borne fungal disease requiring targeted management. Key strategies include:

1. **Seed Treatment**: Apply systemic fungicides to eliminate internal fungal infection. Recommended options are Carboxin 75 WP (2.5 gm/kg seed), Carbendazim 50 WP (2.5 gm/kg seed), or Tebuconazole 2 DS (1.25 gm/kg seed). A combination of Carboxin 75 WP (1.25 gm/kg seed) with Trichoderma viride (4 gm/kg seed) is also effective.

2. **Integrated Management**: Combine reduced chemical dosages with bioagent application. Treat seeds with Trichoderma viride 72 hours before sowing, followed by fungicide application 24 hours prior to sowing. This approach enhances ecological sustainability while maintaining efficacy.

3. **Timing**: Ensure seed treatment occurs one to two days before sowing to optimize fungal suppression. The bioagent method improves early crop vigour and reduces chemical dependency.",Asked about smut Disease management in wheat,"The primary type of smut disease affecting wheat crops is loose smut. Loose smut, caused by the fungus Ustilago tritici, is a particularly deceptive disease because it is internally seed-borne. In loose smut, the earheads are completely replaced by black powdery spores that are easily blown away by wind, leaving only the bare rachis. Seed treatment is the most effective and common method. Systemic fungicides are necessary because they penetrate the seed to kill the dormant fungus inside. Treat seeds before sowing with Carboxin 75 WP @ 2.5 gm/kg seed or Carbendazim 50 WP @ 2.5 gm/kg seed, or Tebuconazole 2 DS@ 1.25 gm/kg seed, or a combination of a reduced dosage of Carboxin 75 WP @ 1.25 gm/kg seed and a bioagent fungus Trichoderma viride @ 4 gm/kg seed is recommended. Integrated management of loose smut, involving a reduced dose of chemical fungicide combined with a bioagent fungus, is more eco-friendly and equally effective as chemical control alone and should therefore be preferred. The use of bioagents also helps improve the initial vigour of the crop. Seed treatment with fungicide should be done one or two days before sowing. In integrated management, treat the seed with Trichoderma viride 72 hours before sowing, followed by fungicide treatment 24 hours before sowing.",4,,131,True,False,high,,2026-04-15T11:18:47.124150+00:00
